1	1	0.1474145078315934331847359
1	2	0.0806265492657805699083795
1	3	0.0080285908373904958656997
1	4	-0.0363095655008858209100708
1	5	-0.0139978967081782965098391
1	6	0.0124440368750981886908358
1	7	0.0041513678672697815891235
1	8	-0.0011474388930694801036481
1	9	-0.0083760172790785653029744
1	10	0.0038387083049148482821744
1	11	-0.0363091137739660826944110
1	12	0.0483225317660207556724750
1	13	0.0124441024242097526830708
1	14	0.0019491660470955501222035
1	15	-0.0145745972569248094519168
1	16	-0.0102979172321824817559754
1	17	0.0014308530269866977582827
1	18	0.0066826432379814039441701
1	19	0.0005177443079124552935757
1	20	-0.0006989583714417249918349
1	21	-0.0025970661617945082176584
1	22	-0.0011474768817898183849435
1	23	0.0014308479948667461242873
1	25	-0.0008852649682974089153861
1	26	0.0002943176451997479522484
1	28	-0.0005901771953532026875056
1	30	0.0003647561539612798574284
1	35	0.0000706320007470122583799
1	40	0.0041511966380948089883063
1	41	-0.0145744160220142877221194
1	42	0.0149490271245853647424928
1	43	-0.0083760401794756647597673
1	44	0.0066826800822293299861321
1	45	-0.0008852761334967533101564
1	46	0.0001765187803060826805986
1	47	-0.0027937064947910687610910
1	48	-0.0005901932253357215774070
1	49	-0.0034700733266622039649429
1	50	0.0006558068795205641149382
1	51	0.0014670242382106338761838
1	52	-0.0001024503706567520596588
1	53	-0.0001602616030218645686196
1	54	-0.0006989856267143989675822
1	56	0.0006558019261465369755676
1	58	-0.0002672984319363418516738
1	61	-0.0001781991206383097049205
1	71	-0.0001024548592103041743696
1	74	0.0000633245385781614172731
1	89	0.0038385990071967066028513
1	90	0.0005176926139369893977923
1	91	0.0002943153416011539563225
1	92	-0.0027936688577497631631730
1	93	0.0019159708366014197803567
1	94	-0.0025970766251589933945598
1	95	0.0003647583307137789733997
1	96	0.0014670351920808210807734
1	97	-0.0002673012175518110463204
1	98	-0.0000080118074759314239042
1	99	0.0000706331163983067505593
1	100	-0.0001782035703367874424942
1	101	-0.0004651724367355533455715
1	102	0.0000633252268157066594209
1	103	0.0000993647304725766113750
1	104	-0.0000204900881154237459163
1	106	-0.0001602674879256408787577
1	109	0.0000993640149932221376349
1	123	-0.0000204908637604334534590
2	1	0.0806265492657807503196210
2	2	0.2835744340170002764089929
2	3	0.0475774793270125131994241
2	4	0.0743942931085915248878848
2	5	0.0115531287914108563019688
2	6	-0.0181428697829657398221670
2	7	-0.0289432362164881613886269
2	8	0.0072848840568935282341334
2	9	0.0087294465650940480244691
2	10	0.0007551621787756646053680
2	11	0.0743937375548786028467418
2	12	0.0586687237478930589951176
2	13	-0.0181428462500974364834949
2	15	0.0034167144440423453770339
2	17	0.0087638799509401014292687
2	19	-0.0014443811452040566847138
2	20	-0.0023911812726692079945912
2	22	0.0072846901060107261544063
2	23	0.0087639134098823085611274
2	24	0.0037123782308622422024258
2	25	-0.0073773489379441569563367
2	26	-0.0099058207647661610656398
2	27	-0.0080774737827743782470069
2	28	-0.0039345770798020806083284
2	29	0.0061169763917454014062747
2	30	0.0029854199277414509433592
2	31	-0.0007142238181124162949009
2	32	-0.0027159789469245422185995
2	34	-0.0005856912773252022450660
2	37	0.0004642678064855895519666
2	40	-0.0289434502860526736423008
2	41	0.0034166895631914636147219
2	42	0.0181838853761141401588208
2	43	0.0087294463171485349450851
2	45	-0.0073773111848878100346716
2	47	0.0007834059645074971291873
2	48	-0.0039346094677503197500901
2	50	0.0030604064981990669602752
2	53	-0.0005482652126501423237026
2	54	-0.0023911971785895058846549
2	55	0.0061170525563813754263420
2	56	0.0030604146283400900444005
2	57	-0.0000629716147180493622396
2	58	-0.0015274439305645621123980
2	59	-0.0005857015902477652642688
2	60	-0.0031507968720397346723550
2	61	-0.0008146348953309653527152
2	62	0.0005183669838358438784059
2	63	0.0015146719701094046861556
