2	4	1	10	-0.0943000085796734666132579
2	4	1	11	-0.0860525739530011435363122
2	4	1	12	0.0252100829350947464035926
2	4	1	13	0.0526231878415606146859318
2	4	1	14	0.1221719411979185210270771
2	4	1	15	-0.1009055822896502974117539
2	4	1	16	-0.2094376104358683932105123
2	4	1	18	0.0617061543561781000732935
2	4	1	19	-0.1713579699638323461385880
2	4	1	21	0.2595654731024410466488916
2	4	1	40	0.1571915701347439409119033
2	4	1	41	-0.1009055822896502974117539
2	4	1	42	-0.0147058818871457219756849
2	4	1	43	-0.2381068372737615845835535
2	4	1	44	0.0617061543561781000732935
2	4	1	46	-0.0712669665468972368671530
2	4	1	47	0.2970579936291244393942179
2	4	1	49	0.1221719408748285218280216
2	4	1	51	-0.1816580013878521526748955
2	4	1	89	-0.0943000085796734666132579
2	4	1	90	-0.1713579699638323461385880
2	4	1	92	0.2970579936291244393942179
2	4	1	93	-0.0273109244047358146190163
2	4	1	94	0.2595654731024410466488916
2	4	1	96	-0.1816580013878521526748955
2	4	1	98	-0.1323529422345250949888396
2	4	1	101	0.2268907548161944731646145
2	6	1	1	3.8940935657222248700293221
2	6	1	2	-0.1688512640355099847511156
2	6	1	3	-0.0228177394201622973923804
2	6	1	4	0.1843813284057951307204348
2	6	1	5	0.1825419153612983791390434
2	6	1	6	-0.1586901918256806709450757
2	6	1	7	0.0076692527826751621944368
2	6	1	9	-0.0400142629423436702040817
2	6	1	10	0.2580842305017050364313036
2	6	1	11	0.1843813284057951307204348
2	6	1	12	-0.0081822206222837978728535
2	6	1	13	-0.1586901918256806709450757
2	6	1	14	-0.0011057055397482029590606
2	6	1	15	-0.2034882496930663364764769
2	6	1	16	0.0088456443179856236724845
2	6	1	18	0.1751348124957416985125747
2	6	1	19	0.0529493233597246870658637
2	6	1	21	-0.2762626565552004365144967
2	6	1	40	0.0076692527826751621944368
2	6	1	41	-0.2034882496930663364764769
2	6	1	42	0.2372843872973575685136893
2	6	1	43	-0.0400142629423436702040817
2	6	1	44	0.1751348124957416985125747
2	6	1	46	0.0320654592001474725293519
2	6	1	47	-0.2246449438148623301003681
2	6	1	49	-0.2565236736011797802348156
2	6	1	51	0.1933435968537544624723523
2	6	1	89	0.2580842305017050364313036
2	6	1	90	0.0529493233597246870658637
2	6	1	92	-0.2246449438148623301003681
2	6	1	93	0.1063688651581786714928057
2	6	1	94	-0.2762626565552004365144967
2	6	1	96	0.1933435968537544624723523
2	6	1	98	0.0143741716205765257541316
2	6	1	101	-0.1149933729646122060330526
2	8	1	1	4.5691150250960888001827698
2	8	1	2	0.0263157914687957017463305
2	8	1	3	-0.0101214578257474707712049
2	8	1	4	0.0891514156349657582723012
2	8	1	5	-0.0202429156514949415424098
2	8	1	6	-0.1726409773486459187097353
2	8	1	7	0.1103192486320496712437489
2	8	1	9	0.2466813334275981262067035
2	8	1	10	-0.2651744638352120375657250
2	8	1	11	0.0891514156349657582723012
2	8	1	12	-0.2969924840009952049513231
2	8	1	13	-0.1726409773486459187097353
2	8	1	14	0.1142278735923429877630042
2	8	1	15	0.1457214450468065081167879
2	8	1	16	0.2284557471846859755260084
2	8	1	18	-0.2821883703624639139206920
2	8	1	19	0.0692414210653664596861745
2	8	1	21	0.1548285207579285227552646
2	8	1	40	0.1103192486320496712437489
2	8	1	41	0.1457214450468065081167879
2	8	1	42	-0.2218045128403787202842068
2	8	1	43	0.2466813334275981262067035
2	8	1	44	-0.2821883703624639139206920
2	8	1	46	0.0853094243787566597347904
2	8	1	47	0.0559555177785089341568892
2	8	1	49	0.1706188487575133194695809
2	8	1	51	-0.1083573963299189202302841
2	8	1	89	-0.2651744638352120375657250
2	8	1	90	0.0692414210653664596861745
2	8	1	92	0.0559555177785089341568892
2	8	1	93	-0.0488721822961206697755188
2	8	1	94	0.1548285207579285227552646
2	8	1	96	-0.1083573963299189202302841
2	8	1	98	0.0187969923894926171925590
2	8	1	101	0.0375939847789852343851180
2	10	1	1	5.4788459356371266295582245
2	10	1	2	0.1268417929154601608843222
2	10	1	3	-0.2831108837011964141083808
2	10	1	4	0.0949656355947459118738152
2	10	1	5	-0.2191826204971132341370321
2	10	1	6	0.3152574148801612352599477
2	10	1	7	-0.1969852145454442648997428
2	10	1	9	-0.1567782815856677558485899
2	10	1	10	0.1234315889883896844025912
2	10	1	11	0.0949656355947459118738152
2	10	1	12	0.0931898924782856852289115
2	10	1	13	0.3152574148801612352599477
2	10	1	14	-0.2079998414176564835997851
2	10	1	15	0.0458529127023987737032940
2	10	1	16	-0.1610321359210722391708259
2	10	1	18	0.1522179115924719994268344
2	10	1	19	-0.0574650667888003674477204
2	10	1	21	-0.0457357900852772836230997
2	10	1	40	-0.1969852145454442648997428
2	10	1	41	0.0458529127023987737032940
2	10	1	42	0.0313868725076327237388796
2	10	1	43	-0.1567782815856677558485899
2	10	1	44	0.1522179115924719994268344
2	10	1	46	-0.0700554999106262066277395
2	10	1	47	0.0096419520263721358865894
2	10	1	49	-0.0542365162720215288061354
2	10	1	51	0.0320083875729968436729678
2	10	1	89	0.1234315889883896844025912
2	10	1	90	-0.0574650667888003674477204
2	10	1	92	0.0096419520263721358865894
2	10	1	93	0.0042064878195323673892858
2	10	1	94	-0.0457357900852772836230997
2	10	1	96	0.0320083875729968436729678
2	10	1	98	-0.0093888808766670606154037
2	10	1	101	-0.0072688110297273733628742
2	12	1	1	7.7041226812185996664084087
2	12	1	2	0.2035939538705235918314429
2	12	1	3	0.2198814639184369923441409
2	12	1	4	-0.1412895189328189360367105
2	12	1	5	0.0977250958654831691774234
2	12	1	6	-0.1094423888028117630710767
2	12	1	7	0.0715241109327511281890111
2	12	1	9	0.0319865571156980887934651
2	12	1	10	-0.0220413388343265737034926
2	12	1	11	-0.1412892355356376583586098
2	12	1	12	0.0713900904436393091145874
2	12	1	13	-0.1094421727634653507266194
2	12	1	14	0.0771012954834593422503985
2	12	1	15	-0.0376537858978354122996279
2	12	1	16	0.0342672427143242419589342
2	12	1	18	-0.0291664966181119922339349
2	12	1	19	0.0126617938770119398128600
2	12	1	21	0.0056625267724758898690851
2	12	1	40	0.0715241868295040106318083
2	12	1	41	-0.0376537091657955791390577
2	12	1	42	0.0145424245957643805127191
2	12	1	43	0.0319865886532921805951446
2	12	1	44	-0.0291664381089304924898897
2	12	1	46	0.0157058181161592314012410
2	12	1	47	-0.0051161415521558395447244
2	12	1	49	0.0069803636636548982430384
2	12	1	51	-0.0039629461346492034223843
2	12	1	89	-0.0220413542423671948711217
2	12	1	90	0.0126618081093437528927836
2	12	1	92	-0.0051161315507711746519703
2	12	1	93	0.0013220386898594727043132
2	12	1	94	0.0056625327117096335705071
2	12	1	96	-0.0039629385135917516436166
2	12	1	98	0.0014278017443876550585102
2	12	1	101	0.0006345785581950910692051
3	3	1	1	0.7331000573632826533554407
3	3	1	2	0.0338558551073488769866948
3	3	1	3	0.0439365590730085575632557
3	3	1	4	-0.0119171530110994856876960
3	3	1	5	0.0211656241486296754772400
3	3	1	6	-0.0085628541010034208563750
3	3	1	7	-0.0051443451625734657947642
3	3	1	8	0.0011474388930694662258603
3	3	1	9	-0.0037866902784054736960662
3	3	1	10	0.0071697193741679047379600
3	3	1	11	-0.0119170213969283511623587
3	3	1	12	0.0001320326163330587257785
3	3	1	13	-0.0085626685545501183410844
3	3	1	14	-0.0022781010111649724163285
3	3	1	15	0.0052274117137245260447664
3	3	1	16	-0.0015504330911538090429641
3	3	1	17	-0.0014308530269867012277296
3	3	1	18	0.0059880492680371771516135
3	3	1	19	-0.0045482674371108344421599
3	3	1	20	0.0006989583714417197876645
3	3	1	21	-0.0026240297808673108612143
3	3	1	22	0.0011474768817898231554331
3	3	1	23	-0.0014308479948667582673516
3	3	1	25	0.0008852649682974097827479
3	3	1	26	-0.0002943176451997477354079
3	3	1	28	0.0005901771953532016033034
3	3	1	30	-0.0003647561539612784479655
3	3	1	35	-0.0000706320007470111741778
3	3	1	40	-0.0051443052092440127998074
3	3	1	41	0.0052274073596883484371656
3	3	1	42	-0.0029623305145063008429751
3	3	1	43	-0.0037866519008283813264859
3	3	1	44	0.0059880864115566603822494
3	3	1	45	0.0008852761334967568880236
3	3	1	46	-0.0049670363478006599941561
3	3	1	47	0.0021057860303507324600814
3	3	1	48	0.0005901932253357181079600
3	3	1	49	-0.0026004025070249466890238
3	3	1	50	-0.0006558068795205597781295
3	3	1	51	0.0021870020765330381098956
3	3	1	52	0.0001024503706567501080948
3	3	1	53	0.0001602616030218640265186
3	3	1	54	0.0006989856267143990760024
3	3	1	56	-0.0006558019261465363250463
3	3	1	58	0.0002672984319363417432536
3	3	1	61	0.0001781991206383080786173
3	3	1	71	0.0001024548592103091345946
3	3	1	74	-0.0000633245385781616747711
3	3	1	89	0.0071696809250840218621925
3	3	1	90	-0.0045482626082147909959974
3	3	1	91	-0.0002943153416011534684316
3	3	1	92	0.0021057808439621118062890
3	3	1	93	-0.0005954006337737398129803
3	3	1	94	-0.0026240245006689567885960
3	3	1	95	-0.0003647583307137801118120
3	3	1	96	0.0021870061168155810991942
3	3	1	97	0.0002673012175518118052620
3	3	1	98	-0.0009427836150104510837613
3	3	1	99	-0.0000706331163983064252987
3	3	1	100	0.0001782035703367871714436
3	3	1	101	-0.0004856268608382842432748
3	3	1	102	-0.0000633252268157079604635
3	3	1	103	-0.0000993647304725770721609
3	3	1	104	0.0000204900881154229327647
3	3	1	106	0.0001602674879256408787577
3	3	1	109	-0.0000993640149932227339461
3	3	1	123	0.0000204908637604336770757
3	5	1	1	0.9651553580515652708271546
3	5	1	2	0.1853051388507240826442057
3	5	1	3	0.0626632083850874876951309
3	5	1	4	-0.1065081822412703438374137
3	5	1	5	-0.0111428003753091444533174
3	5	1	6	-0.0449658069489863865264567
3	5	1	7	0.0936973522740978670420020
3	5	1	8	-0.0074630368480986834442414
3	5	1	9	0.0585543934237176336154995
3	5	1	10	-0.0978862539189783442683535
3	5	1	11	-0.1065079252386666730512133
3	5	1	12	0.0692034194755393738951454
3	5	1	13	-0.0449656291206509753366483
3	5	1	14	0.0752502185944509266457558
3	5	1	15	-0.0486799697900487243762413
3	5	1	16	0.0357794227725207400481189
3	5	1	17	0.0131240601692210849538167
3	5	1	18	-0.0721825145023223813112168
3	5	1	19	0.0477657420227054138606171
3	5	1	20	-0.0100013486836615147351770
3	5	1	21	0.0396770536930983117041016
3	5	1	22	-0.0074630365532782358753416
3	5	1	23	0.0131240658970491579082829
3	5	1	25	-0.0092109042440956176434064
3	5	1	26	0.0027249445550903152700462
3	5	1	28	-0.0077252850459366669347294
3	5	1	30	0.0053069797778636127946750
3	5	1	35	0.0014013964203661395321876
3	5	1	40	0.0936974271559362498207335
3	5	1	41	-0.0486798669788433557847895
3	5	1	42	0.0073198524166852114644644
3	5	1	43	0.0585544247486582888906348
3	5	1	44	-0.0721824371702734779443489
3	5	1	45	-0.0092108935516337347298998
3	5	1	46	0.0467123208547232660059478
3	5	1	47	-0.0116725020308246687367193
3	5	1	48	-0.0077252625478229502986594
3	5	1	49	0.0336077680772798037533988
3	5	1	50	0.0108273553224793837868045
3	5	1	51	-0.0292720513766508150244050
3	5	1	52	-0.0022655626200571402258099
3	5	1	53	-0.0038219542114197322182911
3	5	1	54	-0.0100013631395636706095109
3	5	1	56	0.0108273538624693958787315
3	5	1	58	-0.0044574499788890336801628
3	5	1	61	-0.0037385115242074009288265
3	5	1	71	-0.0022655666466943917211618
3	5	1	74	0.0015101649488506155207673
3	5	1	89	-0.0978862169687249594751677
3	5	1	90	0.0477657943398539647228418
3	5	1	91	0.0027249355207045957046053
3	5	1	92	-0.0116724758380735271073858
3	5	1	93	-0.0011209875250089245107138
3	5	1	94	0.0396770748731783695628650
3	5	1	95	0.0053069722679200421328050
3	5	1	96	-0.0292720251497894691505852
3	5	1	97	-0.0044574464063682137093814
3	5	1	98	0.0100459086897470781241104
3	5	1	99	0.0014013987156673742007218
3	5	1	100	-0.0037385019801837371042352
3	5	1	101	0.0080883154023329937448716
3	5	1	102	0.0015101654428097467143532
3	5	1	103	0.0025154448075969814031805
3	5	1	104	-0.0006663426213758371751544
3	5	1	106	-0.0038219554607541051521880
3	5	1	109	0.0025154445189000920919675
3	5	1	123	-0.0006663428563567445200855
3	6	1	1	0.0117639729616770567083295
3	6	1	2	0.0014832141242356561110227
3	6	1	3	-0.0021804050965052220595330
3	6	1	4	0.0008511712523869706566171
3	6	1	5	-0.0020323796803255441204006
3	6	1	6	0.0023055946817152309265275
3	6	1	7	-0.0013580110957807747015108
3	6	1	8	0.0000331346290120142260641
3	6	1	9	-0.0008142463827040772195859
3	6	1	10	0.0004514929841885010480818
3	6	1	11	0.0008511696281719837581248
3	6	1	12	-0.0003158088354073324997492
3	6	1	13	0.0023055935110259176412661
3	6	1	14	-0.0013457130952228596627862
3	6	1	15	0.0007742583257343629843383
3	6	1	16	-0.0007905727705337834993610
3	6	1	17	-0.0000490335935429261557394
3	6	1	18	0.0005012797995468260816784
3	6	1	19	-0.0002609255188642880824573
3	6	1	20	0.0000312105302786957854166
3	6	1	21	0.0000030878544479717197346
3	6	1	22	0.0000331339434731109665384
3	6	1	23	-0.0000490374861241145258706
3	6	1	25	0.0000494972848647429230010
3	6	1	26	-0.0000365738405104492080066
3	6	1	28	0.0000092083939127156756548
3	6	1	30	-0.0000058821386469908157118
3	6	1	35	-0.0000018599917156036538011
3	6	1	40	-0.0013580151782013950064604
3	6	1	41	0.0007742535157920398588421
3	6	1	42	-0.0005987504798313069559468
3	6	1	43	-0.0008142464851352451508937
3	6	1	44	0.0005012744310426256498861
3	6	1	45	0.0000494996648725100699129
3	6	1	46	-0.0002850807058318031625942
3	6	1	47	0.0002389817760071310387415
3	6	1	48	0.0000092085451137398702248
3	6	1	49	0.0000353490682524715488580
3	6	1	50	-0.0000339892145222861138953
3	6	1	51	-0.0000570125351480461591350
3	6	1	52	0.0000083709890646994477431
3	6	1	53	0.0000102461750555296387741
3	6	1	54	0.0000312097572459973715336
3	6	1	56	-0.0000339918326314048570378
3	6	1	58	0.0000219692578215022076059
3	6	1	61	0.0000040871247896393254743
3	6	1	71	0.0000083707722724140286151
3	6	1	74	-0.0000055460675478898337865
3	6	1	89	0.0004514952601276248436712
3	6	1	90	-0.0002609274200355039818877
3	6	1	91	-0.0000365736656326965618030
3	6	1	92	0.0002389797840540830008854
3	6	1	93	-0.0001556090890839880369265
3	6	1	94	0.0000030873560994129501246
3	6	1	95	-0.0000058820700118374959209
3	6	1	96	-0.0000570143940265102383731
3	6	1	97	0.0000219702270305860165173
3	6	1	98	-0.0000088413297901994273610
3	6	1	99	-0.0000018598068429448292617
3	6	1	100	0.0000040871756867930791879
3	6	1	101	0.0000534692372524170930585
3	6	1	102	-0.0000055456446314753986282
3	6	1	103	-0.0000072436317131096498306
3	6	1	104	0.0000023958596686987962800
3	6	1	106	0.0000102459888098115992159
3	6	1	109	-0.0000072441918291331450393
3	6	1	123	0.0000023958109880563188449
3	7	1	1	1.3219328874928875094951763
3	7	1	2	0.1512410754047911753961131
3	7	1	3	0.0407888716466704229213214
3	7	1	4	-0.0054500871341393829216937
3	7	1	5	0.0120127289768300875988372
3	7	1	6	-0.0338605628882449050109926
3	7	1	7	-0.0308881018295675303930725
3	7	1	8	-0.0090442955906245015018641
3	7	1	9	-0.0437829448771206580781623
3	7	1	10	0.2417725882178994589732923
3	7	1	11	-0.0054498477450694140025722
3	7	1	12	0.0710298127731268102991180
3	7	1	13	-0.0338603998354097962542042
3	7	1	14	-0.0218838830183878639557005
3	7	1	15	-0.0560546349624845355319458
3	7	1	16	-0.0132745662300449030618354
3	7	1	17	-0.0137841352542640363521009
3	7	1	18	0.0988841437660150784916269
3	7	1	19	-0.0424334612878008929359730
3	7	1	20	0.0303010817735906157199821
3	7	1	21	-0.1553110480742719290425669
3	7	1	22	-0.0090442916062199105176056
3	7	1	23	-0.0137841182621376290295956
3	7	1	25	0.0198648987230803895920328
3	7	1	26	-0.0038026549059017871086408
3	7	1	28	0.0232461730181557219010458
3	7	1	30	-0.0210394180779441899997728
3	7	1	35	-0.0081485271364497256774140
3	7	1	40	-0.0308880207603297006480059
3	7	1	41	-0.0560545477826722843284202
3	7	1	42	0.1245289882746546950009758
3	7	1	43	-0.0437829258073893778924202
3	7	1	44	0.0988841802700370087197967
3	7	1	45	0.0198648797892068615378314
3	7	1	46	-0.0232733141505575280572060
3	7	1	47	-0.0679689910189305440679775
3	7	1	48	0.0232461307297898919776991
3	7	1	49	-0.0917468541585242519653676
3	7	1	50	-0.0471840887208398659935504
3	7	1	51	0.0933643539691015045267619
3	7	1	52	0.0142124655047005145347416
3	7	1	53	0.0277904689079890923619764
3	7	1	54	0.0303010970838531942805893
3	7	1	56	-0.0471841213333943701457862
3	7	1	58	0.0203411058249993899338381
3	7	1	61	0.0238034370061578313959583
3	7	1	71	0.0142124723488029069962124
3	7	1	74	-0.0109808115132520936474414
3	7	1	89	0.2417725810255510754398500
3	7	1	90	-0.0424334891711546230430585
3	7	1	91	-0.0038026493332259485302682
3	7	1	92	-0.0679689552851005795996997
3	7	1	93	0.0526289801229756840084129
3	7	1	94	-0.1553110841974270073251319
3	7	1	95	-0.0210394622538655554078169
3	7	1	96	0.0933643600432890741203096
3	7	1	97	0.0203410921237657631166496
3	7	1	98	-0.0059745952198835688973233
3	7	1	99	-0.0081485544734917429027243
3	7	1	100	0.0238034003584894418570350
3	7	1	101	-0.0410669012043441555848133
3	7	1	102	-0.0109808037984333462661057
3	7	1	103	-0.0201460147274959075480716
3	7	1	104	0.0071062334345600068966076
3	7	1	106	0.0277904805133194036936839
3	7	1	109	-0.0201460263313020283837407
3	7	1	123	0.0071062366043038675128551
3	8	1	1	0.0271535292406377103124893
3	8	1	2	-0.0016414115124379628947449
3	8	1	3	0.0005836725765994159233901
3	8	1	4	0.0027078792862994202107763
3	8	1	5	0.0018559914749045180321074
3	8	1	6	-0.0032907190620119720556036
3	8	1	7	0.0004460726686613316477326
3	8	1	8	-0.0000208552729340100986496
3	8	1	9	0.0020395059622482958512635
3	8	1	10	0.0000107627795056519648398
3	8	1	11	0.0027078911245351448139340
3	8	1	12	-0.0021728281064215069356971
3	8	1	13	-0.0032907036177408938854017
3	8	1	14	0.0004204369718092027148615
3	8	1	15	-0.0002355830100852762936520
3	8	1	16	0.0020394938387568979989983
3	8	1	17	0.0002059593105933846951539
3	8	1	18	-0.0001519229213027251633450
3	8	1	19	0.0002130641552905805299889
3	8	1	20	-0.0002698347119962187564551
3	8	1	21	-0.0011083258178144848177249
3	8	1	22	-0.0000208546440515843629557
3	8	1	23	0.0002059624525491382637972
3	8	1	25	-0.0003553256510093860784556
3	8	1	26	0.0003581091721869478694193
3	8	1	28	-0.0000807550234399720585649
3	8	1	30	0.0000632250807393040011734
3	8	1	35	0.0000309312518760546600145
3	8	1	40	0.0004460770860084798707101
3	8	1	41	-0.0002355818463844316771640
3	8	1	42	0.0019040666565715009921067
3	8	1	43	0.0020395066097217639210226
3	8	1	44	-0.0001519178710290773181429
3	8	1	45	-0.0003553300992276608658016
3	8	1	46	0.0000232468486756768136225
3	8	1	47	-0.0015220802400098612516821
3	8	1	48	-0.0000807551574962287951887
3	8	1	49	-0.0015154306012018401664948
3	8	1	50	0.0004107561464650267071819
3	8	1	51	0.0014949567580406868377157
3	8	1	52	-0.0001517465256770761080143
3	8	1	53	-0.0001890584791783077962465
3	8	1	54	-0.0002698343896811476391728
3	8	1	56	0.0004107611434713217841291
3	8	1	58	-0.0003182557415105617009722
3	8	1	61	-0.0000723301281305428040401
3	8	1	71	-0.0001517462529465994235025
3	8	1	74	0.0001151513836300024895814
3	8	1	89	0.0000107610602831901701251
3	8	1	90	0.0002130671137047111991531
3	8	1	91	0.0003581065255931319135652
3	8	1	92	-0.0015220808727203314226345
3	8	1	93	0.0012222963792137939327553
3	8	1	94	-0.0011083240451009921095221
3	8	1	95	0.0000632239892326353150609
3	8	1	96	0.0014949581589059292210248
3	8	1	97	-0.0003182597708587878160280
3	8	1	98	-0.0000600415118154934597527
3	8	1	99	0.0000309308608743878114128
3	8	1	100	-0.0000723302584730986172779
3	8	1	101	-0.0010246728797436524018016
3	8	1	102	0.0001151499856571055677157
3	8	1	103	0.0001563122624689754040783
3	8	1	104	-0.0000718116115023768051065
3	8	1	106	-0.0001890581115662002392990
3	8	1	109	0.0001563143356888533231242
3	8	1	123	-0.0000718114415284558128003
2	0	2	1	-0.1428571375051053138349744
2	0	2	2	0.5714285500204212553398975
2	0	2	3	-0.1428571375051053138349744
2	0	2	5	0.1428571375051053138349744
2	0	2	12	-0.1428571375051053138349744
2	0	2	24	-0.1428571375051053138349744
2	0	2	27	0.1428571375051053138349744
2	0	2	42	0.1428571375051053138349744
2	0	2	57	0.1428571375051053138349744
2	0	2	60	-0.1428571375051053138349744
2	0	2	93	-0.1428571375051053138349744
2	0	2	111	-0.1428571375051053138349744
2	0	2	114	0.1428571375051053138349744
2	2	2	1	-0.0274725257252406152019830
2	2	2	2	2.0302197498492988714247076
2	2	2	3	-0.0961538400383421532069406
2	2	2	4	-0.1764455017294288552420767
2	2	2	5	0.1098901029009624608079321
2	2	2	8	0.2016940011899457374511258
2	2	2	11	-0.1764455017294288552420767
2	2	2	12	0.0109890111737342976994114
2	2	2	22	0.2016940011899457374511258
2	2	2	24	0.0384615391080700419479399
2	2	2	26	0.0857829424438536491948071
2	2	2	27	-0.0439560446949371907976456
2	2	2	29	-0.0777040430488984412704667
2	2	2	32	-0.0980580673679023462341320
2	2	2	42	-0.0384615391080700419479399
2	2	2	55	-0.0777040430488984412704667
2	2	2	57	-0.1346153868782451468177896
2	2	2	60	0.1538461564322801677917596
2	2	2	63	0.0686263518371115210925382
2	2	2	91	0.0857829424438536491948071
2	2	2	93	0.0714285726292729350461741
2	2	2	105	-0.0980580673679023462341320
2	2	2	108	0.0686263518371115210925382
2	2	2	111	0.2500000042024552726616093
2	2	2	114	-0.2857142905170917401846964
2	4	2	1	-0.0175706640865902485870720
2	4	2	2	3.1721660696734823581266483
2	4	2	3	0.0120320856576840995444400
2	4	2	4	0.0073597590027624226749481
2	4	2	5	-0.0206264322560176793786013
2	4	2	7	-0.2391233520299067549785832
2	4	2	8	-0.1261935753250753577958676
2	4	2	10	-0.0943000094579726777510587
2	4	2	11	0.0073597590027624226749481
2	4	2	12	-0.1784098119534549553577563
2	4	2	22	-0.1261935753250753577958676
2	4	2	24	0.1221719411979185210270771
2	4	2	26	-0.0151381662858107723934609
2	4	2	27	-0.2094376104358683932105123
2	4	2	29	0.0617061543561781000732935
2	4	2	32	0.2595654731024410466488916
2	4	2	40	-0.2391233520299067549785832
2	4	2	42	0.1040723915446939429330087
2	4	2	55	0.0617061543561781000732935
2	4	2	57	-0.0712669665468972368671530
2	4	2	60	0.1221719408748285218280216
2	4	2	63	-0.1816580013878521526748955
2	4	2	89	-0.0943000094579726777510587
2	4	2	91	-0.0151381662858107723934609
2	4	2	93	0.1932773049524927344577918
2	4	2	105	0.2595654731024410466488916
2	4	2	108	-0.1816580013878521526748955
2	4	2	111	-0.1323529422345250949888396
2	4	2	114	0.2268907548161944731646145
2	5	2	2	0.0000000000000011102230246
2	6	2	1	-0.1688512640355099847511156
2	6	2	2	3.8876763609908242536050693
2	6	2	3	0.0185959560485695618581303
2	6	2	4	-0.1735353690169905149787155
2	6	2	5	-0.1487676483885564948650426
2	6	2	7	0.1482722054385225973760498
2	6	2	8	-0.2066327539155459191988484
2	6	2	10	0.1161379137293785390738776
2	6	2	11	-0.1735353690169905149787155
2	6	2	12	0.0100398052969108420029443
2	6	2	22	-0.2066327539155459191988484
2	6	2	24	-0.0011057055397482029590606
2	6	2	26	-0.2320123075478885965594600
2	6	2	27	0.0088456443179856236724845
2	6	2	29	0.1751348124957416985125747
2	6	2	32	-0.2762626565552004365144967
2	6	2	40	0.1482722054385225973760498
2	6	2	42	-0.2911543404212579844170250
2	6	2	55	0.1751348124957416985125747
2	6	2	57	0.0320654592001474725293519
2	6	2	60	-0.2565236736011797802348156
2	6	2	63	0.1933435968537544624723523
2	6	2	89	0.1161379137293785390738776
2	6	2	91	-0.2320123075478885965594600
2	6	2	93	-0.1305174652627982823105413
2	6	2	105	-0.2762626565552004365144967
2	6	2	108	0.1933435968537544624723523
2	6	2	111	0.0143741716205765257541316
2	6	2	114	-0.1149933729646122060330526
2	8	2	1	0.0263157914687957017463305
2	8	2	2	4.5358010328006557188018633
2	8	2	3	-0.0939849639507706058338954
2	8	2	5	-0.1879699279015412116677908
2	8	2	7	0.1470923258245413478562114
2	8	2	10	0.0795523387924541580673576
2	8	2	12	-0.0319838065049915520887680
2	8	2	24	0.1142278735923429877630042
2	8	2	26	0.2022671373286621943066166
2	8	2	27	0.2284557471846859755260084
2	8	2	29	-0.2821883703624639139206920
2	8	2	32	0.1548285207579285227552646
2	8	2	40	0.1470923258245413478562114
2	8	2	42	-0.0238866402443935754718041
2	8	2	55	-0.2821883703624639139206920
2	8	2	57	0.0853094243787566597347904
2	8	2	60	0.1706188487575133194695809
2	8	2	63	-0.1083573963299189202302841
2	8	2	89	0.0795523387924541580673576
2	8	2	91	0.2022671373286621943066166
2	8	2	93	-0.0052631581815739125751463
2	8	2	105	0.1548285207579285227552646
2	8	2	108	-0.1083573963299189202302841
2	8	2	111	0.0187969923894926171925590
2	8	2	114	0.0375939847789852343851180
2	10	2	1	0.1268417929154601608843222
2	10	2	2	5.6675477321310179235069882
2	10	2	3	-0.0902777025108569830535998
2	10	2	4	0.1459398304311010363676360
2	10	2	5	-0.0698924151205453370039322
