   0.0000000000000000        9.9009900990099011E-003   2.4937655860349127E-003   9.9990000999900029E-005   9.9999900000100006E-007
   2.0000000000000000E-002   9.9798805607894479E-003   2.5137856002316701E-003   1.0079466513996348E-004   1.0080472411259079E-006
   4.0000000000000001E-002   1.0059714465064623E-002   2.5340474616953384E-003   1.0160908141326041E-004   1.0161930360291240E-006
   5.9999999999999998E-002   1.0140506863095044E-002   2.5545550782511309E-003   1.0243340804143227E-004   1.0244379677199594E-006
   8.0000000000000002E-002   1.0222273106426131E-002   2.5753124369048454E-003   1.0326780646786928E-004   1.0327836514479112E-006
  0.10000000000000001        1.0305028854080790E-002   2.5963236057742231E-003   1.0411244143675169E-004   1.0412317354938195E-006
  0.12000000000000000        1.0388790079952128E-002   2.6175927360754538E-003   1.0496748107436318E-004   1.0497839019837767E-006
  0.14000000000000001        1.0473573080403526E-002   2.6391240641666066E-003   1.0583309697275010E-004   1.0584418677265197E-006
  0.16000000000000000        1.0559394482082820E-002   2.6609219136498907E-003   1.0670946427580557E-004   1.0672073850751049E-006
  0.17999999999999999        1.0646271249957415E-002   2.6829906975346534E-003   1.0759676176785784E-004   1.0760822428136536E-006
  0.20000000000000001        1.0734220695577501E-002   2.7053349204631534E-003   1.0849517196484758E-004   1.0850682670700227E-006
  0.22000000000000000        1.0823260485574757E-002   2.7279591810011826E-003   1.0940488120817999E-004   1.0941673222552539E-006
  0.23999999999999999        1.0913408650404233E-002   2.7508681739957133E-003   1.1032607976134265E-004   1.1033813120307181E-006
  0.26000000000000001        1.1004683593337323E-002   2.7740666930018065E-003   1.1125896190938182E-004   1.1127121803038816E-006
  0.28000000000000003        1.1097104099714140E-002   2.7975596327811329E-003   1.1220372606133507E-004   1.1221619122536715E-006
  0.29999999999999999        1.1190689346463740E-002   2.8213519918745059E-003   1.1316057485572027E-004   1.1317325353864468E-006
  0.32000000000000001        1.1285458911901195E-002   2.8454488752509689E-003   1.1412971526918639E-004   1.1414261206236298E-006
  0.34000000000000002        1.1381432785810539E-002   2.8698554970360132E-003   1.1511135872843390E-004   1.1512447834220751E-006
  0.35999999999999999        1.1478631379823322E-002   2.8945771833216779E-003   1.1610572122551913E-004   1.1611906849283255E-006
  0.38000000000000000        1.1577075538102471E-002   2.9196193750613119E-003   1.1711302343665827E-004   1.1712660331679116E-006
  0.40000000000000002        1.1676786548341898E-002   2.9449876310519499E-003   1.1813349084465449E-004   1.1814730842709309E-006
  0.41999999999999998        1.1777786153092374E-002   2.9706876310073242E-003   1.1916735386507397E-004   1.1918141437351692E-006
  0.44000000000000000        1.1880096561424852E-002   2.9967251787246900E-003   1.2021484797630328E-004   1.2022915677280900E-006
  0.46000000000000002        1.1983740460942593E-002   3.0231062053487213E-003   1.2127621385362447E-004   1.2129077644290540E-006
  0.47999999999999998        1.2088741030154159E-002   3.0498367727359241E-003   1.2235169750745127E-004   1.2236651954132137E-006
  0.50000000000000000        1.2195121951219513E-002   3.0769230769230769E-003   1.2344155042587338E-004   1.2345663770785468E-006
  0.52000000000000002        1.2302907423082220E-002   3.1043714517034302E-003   1.2454602972166454E-004   1.2456138821175933E-006
  0.54000000000000004        1.2412122175000992E-002   3.1321883723144615E-003   1.2566539828391335E-004   1.2568103410354859E-006
  0.56000000000000005        1.2522791480494502E-002   3.1603804592412058E-003   1.2679992493444447E-004   1.2681584437159581E-006
  0.57999999999999996        1.2634941171713904E-002   3.1889544821393037E-003   1.2794988458920411E-004   1.2796609410370629E-006
  0.59999999999999998        1.2748597654258030E-002   3.2179173638820949E-003   1.2911555842479017E-004   1.2913206465384211E-006
