        0.0174532053       -0.0005235713
        0.0174171969       -0.0106499570
        0.0171881337       -0.0288443504
        0.0166877644       -0.0489193664
        0.0159241296       -0.0689261038
        0.0149084131       -0.0885233737
        0.0136373714       -0.1077421263
        0.0120896477       -0.1266902836
        0.0102787522       -0.1449180871
        0.0086728441       -0.1584967639
        0.0071348951       -0.1696062848
        0.0057331322       -0.1782108062
        0.0044406602       -0.1848133020
        0.0032195037       -0.1897569317
        0.0020307922       -0.1932013649
        0.0008280894       -0.1951519070
       -0.0004544174       -0.1954254751
       -0.0019150644       -0.1935113883
       -0.0033884233       -0.1894155451
       -0.0049314609       -0.1831153765
       -0.0064450194       -0.1751721176
       -0.0079410945       -0.1656990501
       -0.0094372117       -0.1545638449
       -0.0109354507       -0.1415342810
       -0.0124244703       -0.1262739937
       -0.0138812014       -0.1082503170
       -0.0152634182       -0.0865616803
       -0.0164409918       -0.0607506231
       -0.0170926891       -0.0379728030
       -0.0174018891       -0.0149818385
       -0.0173795480        0.0070594945
       -0.0170681002        0.0282470147
       -0.0164939491        0.0488104148
       -0.0156698617        0.0689175634
       -0.0145974326        0.0887080811
       -0.0132637056        0.1083467273
       -0.0116492412        0.1278661581
       -0.0100639814        0.1440347669
       -0.0085220960        0.1576049568
       -0.0071265354        0.1682938296
       -0.0058494573        0.1767755484
       -0.0046489320        0.1835342710
       -0.0034858244        0.1888169219
       -0.0023168954        0.1927037242
       -0.0010839844        0.1951158818
        0.0003019054        0.1957269203
        0.0019198374        0.1938359934
        0.0033825155        0.1900299225
        0.0049192320        0.1841811146
        0.0064648744        0.1765642711
        0.0080196873        0.1671945318
        0.0095864639        0.1559205498
        0.0111580653        0.1424762192
        0.0127172336        0.1264373147
        0.0142344989        0.1070798716
        0.0156389967        0.0833727377
        0.0165842669        0.0603589417
        0.0171650163        0.0367253137
        0.0173729397        0.0141881527
        0.0172683646       -0.0073685286
        0.0168902913       -0.0282715274
        0.0162588178       -0.0487454880
        0.0153819595       -0.0689554983
        0.0142552964       -0.0890821885
