        0.0010000000       -0.0005235713
        0.0203549889       -0.0106499570
        0.0553727572       -0.0288443504
        0.0948334818       -0.0489193664
        0.1356847219       -0.0689261038
        0.1780113985       -0.0885233737
        0.2228482267       -0.1077421263
        0.2719007161       -0.1266902836
        0.3261847357       -0.1449180871
        0.3739284732       -0.1584967639
        0.4207643728       -0.1696062848
        0.4653249306       -0.1782108062
        0.5085679380       -0.1848133020
        0.5515666903       -0.1897569317
        0.5952742359       -0.1932013649
        0.6407266592       -0.1951519070
        0.6893709563       -0.1954254751
        0.7432891054       -0.1935113883
        0.7947951648       -0.1894155451
        0.8452836885       -0.1831153765
        0.8918195567       -0.1751721176
        0.9357000056       -0.1656990501
        0.9783950300       -0.1545638449
        1.0210066513       -0.1415342810
        1.0645249439       -0.1262739937
        1.1101563153       -0.1082503170
        1.1596959308       -0.0865616803
        1.2138588468       -0.0607506231
        1.2590710579       -0.0379728030
        1.3034347357       -0.0149818385
        1.3456217113        0.0070594945
        1.3865729229        0.0282470147
        1.4273706734        0.0488104148
        1.4690007374        0.0689175634
        1.5125455950        0.0887080811
        1.5594913167        0.1083467273
        1.6116805763        0.1278661581
        1.6612973737        0.1440347669
        1.7099553088        0.1576049568
        1.7554759175        0.1682938296
        1.7990318521        0.1767755484
        1.8419248234        0.1835342710
        1.8851854118        0.1888169219
        1.9297999704        0.1927037242
        1.9770213459        0.1951158818
        2.0287475202        0.1957269203
        2.0857150634        0.1938359934
        2.1335849145        0.1900299225
        2.1805505947        0.1841811146
        2.2251396170        0.1765642711
        2.2682431247        0.1671945318
        2.3109071257        0.1559205498
        2.3540819261        0.1424762192
        2.3988256800        0.1264373147
        2.4466464906        0.1070798716
        2.4994541607        0.0833727377
        2.5469867499        0.0603589417
        2.5935904806        0.0367253137
        2.6370262632        0.0141881527
        2.6784556648       -0.0073685286
        2.7192014245       -0.0282715274
        2.7603301787       -0.0487454880
        2.8028674364       -0.0689554983
        2.8480964358       -0.0890821885
        2.8978436214       -0.1093330265
        2.9521422038       -0.1289730303
        2.9987596089       -0.1437131668
        3.0445086322       -0.1562844470
        3.0883761596       -0.1666266831
        3.1312601382       -0.1751795027
        3.1741666849       -0.1822555720
        3.2180455960       -0.1880064060
        3.2640008145       -0.1924414259
        3.3136398748       -0.1953876301
        3.3689332444       -0.1963197812
        3.4190868199       -0.1948754619
        3.4682525575       -0.1911701739
        3.5141639367       -0.1855053268
        3.5579296787       -0.1779978524
        3.6008143487       -0.1685610206
        3.6438313293       -0.1569856438
        3.6879632776       -0.1429309536
        3.7344819410       -0.1258253220
        3.7852975904       -0.1046894075
        3.8401188685       -0.0794699771
        3.8848304232       -0.0574905721
        3.9287200747       -0.0351200736
        3.9706605484       -0.0134050028
        4.0115375423        0.0077111337
        4.0523856230        0.0284289575
        4.0941927442        0.0489238991
        4.1380981999        0.0693810320
        4.1857052740        0.0900513174
        4.2385895928        0.1109237471
        4.2867625740        0.1279018543
        4.3340091962        0.1426434602
        4.3786418707        0.1548620283
        4.4217216759        0.1651326539
        4.4644260069        0.1738889515
        4.5077491764        0.1813635773
        4.5527165991        0.1876409025
        4.6007059846        0.1926584723
        4.6537537807        0.1961008711
        4.7108869774        0.1971528031
        4.7580043742        0.1957585578
        4.8042561388        0.1922230219
        4.8485653591        0.1866757564
        4.8917467199        0.1791243062
        4.9347561285        0.1694288214
        4.9785204423        0.1573187225
        5.0241483617        0.1423359614
        5.0732923867        0.1236726029
