       -0.0174523192       -0.9998476967
       -0.0174163163       -0.9998483245
       -0.0171872874       -0.9998522877
       -0.0166869899       -0.9998607625
       -0.0159234566       -0.9998732137
       -0.0149078609       -0.9998888717
       -0.0136369487       -0.9999070125
       -0.0120893532       -0.9999269211
       -0.0102785712       -0.9999471741
       -0.0086727353       -0.9999623911
       -0.0071348346       -0.9999745467
       -0.0057331008       -0.9999835656
       -0.0044406456       -0.9999901403
       -0.0032194982       -0.9999948174
       -0.0020307908       -0.9999979379
       -0.0008280893       -0.9999996571
        0.0004544174       -0.9999998968
        0.0019150633       -0.9999981663
        0.0033884168       -0.9999942593
        0.0049314409       -0.9999878404
        0.0064449748       -0.9999792309
        0.0079410111       -0.9999684697
        0.0094370716       -0.9999554698
        0.0109352328       -0.9999402086
        0.0124241507       -0.9999228173
        0.0138807556       -0.9999036577
        0.0152628255       -0.9998835163
        0.0164402511       -0.9998648499
        0.0170918569       -0.9998539235
        0.0174010109       -0.9998485909
        0.0173786731       -0.9998489795
        0.0170672715       -0.9998543435
        0.0164932012       -0.9998639779
        0.0156692204       -0.9998772302
        0.0145969141       -0.9998934594
        0.0132633167       -0.9999120383
        0.0116489778       -0.9999321484
        0.0100638116       -0.9999493586
        0.0085219928       -0.9999636872
        0.0071264751       -0.9999746064
        0.0058494240       -0.9999828920
        0.0046489153       -0.9999891937
        0.0034858173       -0.9999939245
        0.0023168934       -0.9999973160
        0.0010839842       -0.9999994125
       -0.0003019054       -0.9999999544
       -0.0019198362       -0.9999981571
       -0.0033825090       -0.9999942793
       -0.0049192122       -0.9999879006
       -0.0064648293       -0.9999791028
       -0.0080196013       -0.9999678425
       -0.0095863171       -0.9999540502
       -0.0111578338       -0.9999377494
       -0.0127168908       -0.9999191371
       -0.0142340182       -0.9998986912
       -0.0156383592       -0.9998777134
       -0.0165835067       -0.9998624842
       -0.0171641734       -0.9998526847
       -0.0173720658       -0.9998490943
       -0.0172675064       -0.9998509055
       -0.0168894882       -0.9998573624
       -0.0162581014       -0.9998678283
       -0.0153813530       -0.9998817000
       -0.0142548136       -0.9998983950
       -0.0128587008       -0.9999173235
       -0.0112385776       -0.9999368452
       -0.0098324554       -0.9999516602
       -0.0084803294       -0.9999640414
       -0.0072303854       -0.9999738604
       -0.0060582073       -0.9999816489
       -0.0049284096       -0.9999878553
       -0.0038011452       -0.9999927756
       -0.0026250393       -0.9999965546
       -0.0013235589       -0.9999991241
        0.0002110853       -0.9999999777
        0.0017157277       -0.9999985281
        0.0033126977       -0.9999945130
        0.0049121411       -0.9999879354
        0.0065185808       -0.9999787538
