        0.0227876111       -0.2277055188
        0.0452759603       -0.4514259089
        0.0676853915       -0.6724219384
        0.0901131992       -0.8907507977
        0.1126355044       -1.1062724583
        0.1353293460       -1.3188537977
        0.1582784185       -1.5284020439
        0.1815751631       -1.7348537039
        0.2053210404       -1.9381371957
        0.2296238767       -2.1381013901
        0.2545897224       -2.3343953098
        0.2803062535       -2.5262920001
        0.3068177682       -2.7124875082
        0.3341018506       -2.8909829910
        0.3620710413       -3.0592100903
        0.3906170383       -3.2144265829
        0.4196753439       -3.3541078863
        0.4492538727       -3.4759838043
        0.4793792209       -3.5777032144
        0.5099547669       -3.6565540878
        0.5406304579       -3.7099539383
        0.5709027222       -3.7367796407
        0.6003878277       -3.7380309845
        0.6289353181       -3.7161033214
        0.6565596520       -3.6737922498
        0.6833489713       -3.6137511999
        0.7094156397       -3.5383018697
        0.7348788848       -3.4493811150
        0.7598599898       -3.3485321249
        0.7844806262       -3.2369172346
        0.8088622357       -3.1153424433
        0.8331262876       -2.9842855360
        0.8573947435       -2.8439266564
        0.8817889478       -2.6941922974
        0.9064237854       -2.5348403680
        0.9313930699       -2.3656301477
        0.9567463091       -2.1866003279
        0.9824760606       -1.9983291368
        1.0085639555       -1.8017757266
        1.0351006295       -1.5974819892
        1.0622757402       -1.3856989433
        1.0897090175       -1.1716783841
        1.1163135649       -0.9663609683
        1.1419362285       -0.7728053512
        1.1670148286       -0.5889254939
        1.1917617705       -0.4139382170
        1.2162062965       -0.2479791502
        1.2404735123       -0.0902092311
        1.2647692725        0.0608342736
        1.2892634991        0.2063591857
        1.3140365052        0.3470217071
        1.3390815559        0.4830311295
        1.3643316098        0.6143760039
        1.3896888665        0.7410239043
        1.4150462396        0.8630423999
        1.4402989358        0.9806469689
        1.4653489335        1.0942001292
        1.4901056316        1.2041808248
        1.5144855969        1.3111371197
        1.5384146203        1.4156361916
        1.5618345971        1.5182263165
        1.5847139562        1.6194153832
        1.6070549101        1.7196496274
        1.6288894134        1.8192633082
        1.6502625403        1.9183885772
        1.6712157493        2.0168757882
        1.6917943568        2.1143430802
        1.7120909545        2.2104185044
        1.7322995210        2.3050289327
        1.7527512710        2.3985340169
        1.7739435347        2.4916908145
        1.7965863806        2.5854889646
        1.8215734077        2.6804044150
        1.8493193554        2.7735208506
        1.8793691987        2.8585915355
        1.9116696203        2.9316539569
        1.9456866964        2.9894603641
        1.9724413343        3.0228384198
        1.9986684757        3.0467811672
        2.0228866981        3.0622738630
        2.0457275657        3.0717558727
        2.0678053649        3.0765287536
        2.0894727478        3.0770726760
        2.1109179152        3.0733960672
        2.1322454667        3.0652116377
        2.1535158467        3.0520319504
        2.1747631812        3.0332376116
        2.1960066733        3.0081329247
        2.2172606835        2.9759876309
        2.2385425500        2.9360626787
        2.2598764685        2.8876234224
        2.2812936656        2.8299468114
        2.3028304976        2.7623278242
        2.3245261210        2.6840871911
        2.3464207109        2.5945797740
        2.3685546065        2.4932013816
        2.3909685866        2.3793901565
        2.4137057592        2.2526153297
        2.4368164837        2.1123378752
        2.4603696313        1.9579095733
        2.4844771026        1.7883397328
        2.5093449507        1.6017870035
        2.5353750767        1.3945030108
        2.5633100159        1.1591407275
        2.5933772467        0.8918160583
        2.6187260564        0.6559838815
        2.6436522140        0.4155962388
        2.6670933884        0.1827285026
        2.6893991428       -0.0440478183
        2.7110108929       -0.2676116396
        2.7322483894       -0.4899517922
        2.7533279966       -0.7121400527
        2.7743970153       -0.9345606851
        2.7955552689       -1.1570680125
        2.8168672612       -1.3790815909
        2.8383696314       -1.5996578583
        2.8600768975       -1.8175651299
        2.8819874165       -2.0313778351
        2.9040905767       -2.2395932141
        2.9263746975       -2.4407545984
        2.9488333331       -2.6335493971
        2.9714675511       -2.8168570613
        2.9942852697       -2.9897610222
        3.0173050203       -3.1515805463
        3.0405740131       -3.3019621881
        3.0642015520       -3.4409743218
        3.0883951292       -3.5690741264
        3.1134849058       -3.6868655660
        3.1399278051       -3.7946379879
        3.1682654639       -3.8916277664
        3.1989311386       -3.9748619409
        3.2315852851       -4.0378623932
        3.2642343385       -4.0727831814
        3.2913690631       -4.0787711315
        3.3180238620       -4.0627049832
        3.3431015431       -4.0264585997
        3.3669712106       -3.9720323274
        3.3901161418       -3.9001992861
        3.4128315717       -3.8113270275
        3.4352517928       -3.7059905017
        3.4574355126       -3.5850857570
        3.4794223207       -3.4497069854
        3.5012448079       -3.3010785537
        3.5229207733       -3.1405881036
        3.5444496421       -2.9698092808
        3.5658193340       -2.7904376745
        3.5870172154       -2.6041659607
        3.6080372862       -2.4125730495
        3.6288810426       -2.2170731176
        3.6495541654       -2.0189199369
        3.6700622718       -1.8192375464
        3.6904079139       -1.6190508128
        3.7105902646       -1.4192961609
        3.7306092539       -1.2207923183
        3.7504767052       -1.0241469223
        3.7702369867       -0.8295800533
        3.7899983298       -0.6366656364
        3.8099763487       -0.4439973267
        3.8305610324       -0.2487118956
        3.8524475834       -0.0455912630
        3.8768400905        0.1740651621
        3.9034471706        0.4039891010
        3.9284547861        0.6094539786
        3.9519258808        0.7918868411
        3.9748059189        0.9593353587
        3.9976886689        1.1160819468
        4.0208620529        1.2635956298
        4.0444233593        1.4018431964
        4.0683444624        1.5300742732
        4.0925158772        1.6473496602
        4.1167861876        1.7529272805
        4.1409967694        1.8465021946
        4.1650067870        1.9282935739
        4.1887061331        1.9990092889
        4.2120178859        2.0597409501
        4.2348937441        2.1118372906
        4.2573058860        2.1567854009
        4.2792380897        2.1961112933
        4.3006785278        2.2312995454
        4.3216162174        2.2637269164
