   49076.070119245793          149592857986.56024          1461609336.4772825          1510684.6256179763         -1.7386556082115337E+027     1.7790323516381435E+029     1.8387654997977693E+026
   96348.139105921000          149572473061.50858          2869360623.1271577          2965702.8526919144         -3.4132445552695457E+027     1.7787899239999132E+029     1.8385149323603837E+026
   150447.67928985431          149532884459.18854          4480113136.0115604          4630538.3160139611         -5.3293136662285567E+027     1.7783191166606268E+029     1.8380283170991522E+026
   209589.53574673372          149469755086.84238          6240393505.9909239          6449922.2138440898         -7.4232540339945932E+027     1.7775683506523481E+029     1.8372523432203336E+026
   272785.52385149174          149379392379.06100          8120377329.1240702          8393028.7520540617         -9.6595884264225035E+027     1.7764937119487909E+029     1.8361416222314608E+026
   339402.45673849335          149258532510.04843          10100731247.125286          10439875.431630714         -1.2015319294165566E+028     1.7750563851790119E+029     1.8346560354888860E+026
   408997.22445226240          149104224068.23907          12167705188.201937          12576250.505604541         -1.4474090747653619E+028     1.7732212701965247E+029     1.8327593043165424E+026
   481241.08120009350          148913757066.23575          14310880660.006252          14791385.668232623         -1.7023510038196880E+028     1.7709561377985061E+029     1.8304181173774089E+026
   555879.72933038208          148684616309.22311          16521984609.098705          17076730.088368706         -1.9653736582780095E+028     1.7682310751281592E+029     1.8276015574545908E+026
   632710.30830755422          148414448678.82367          18794206331.871155          19425244.384850062         -2.2356669393330646E+028     1.7650180965665875E+029     1.8242806992784207E+026
   711567.20519792452          148101038909.73154          21121776761.681812          21830965.787692670         -2.5125446615443057E+028     1.7612908556252028E+029     1.8204283117453100E+026
   792312.54876649671          147742292145.02396          23499687038.106190          24288717.257966705         -2.7954110749995649E+028     1.7570244374538653E+029     1.8160186434590969E+026
   874829.73702955584          147336220625.54568          25923497235.114204          26793909.793792430         -3.0837381123204632E+028     1.7521952005138580E+029     1.8110272590880047E+026
   959019.07486774179          146880932183.33609          28389207672.662094          29342409.421064250         -3.3770500802761632E+028     1.7467806397057933E+029     1.8054308978969005E+026
   1044794.5309642809          146374621096.26184          30893163401.634964          31930438.471360449         -3.6749122975258818E+028     1.7407592775785841E+029     1.7992073613034786E+026
   1132081.1289797863          145815561749.78790          33431977553.546741          34554496.358017273         -3.9769219764006492E+028     1.7341105889229516E+029     1.7923354349399041E+026
