   0.0000000000000000        159600000000.00000        0.0000000000000000        0.0000000000000000        0.0000000000000000        1.7791172879999999E+029   1.8388532879999999E+028
   52454.209810884269        159592831328.83997        1562220340.5867546        161467376.50432149       -1.6327527812895551E+027   1.7790373765831658E+029   1.8387706934613569E+028
   103091.58835398906        159572310638.65488        3070199212.6598949        317328483.91132373       -3.2087829861896249E+027   1.7788086291335703E+029   1.8385342655413722E+028
   161055.94721300073        159532423190.04520        4796052265.5170631        495708548.12950927       -5.0124405509208087E+027   1.7783640104195625E+029   1.8380747182199705E+028
   224430.72787141032        159468788115.54727        6682388549.5641928        690675777.19247401       -6.9836674533034352E+027   1.7776547167659983E+029   1.8373416091799928E+028
   292156.92952160700        159377674173.09857        8697269268.8948059        898929053.16586232       -9.0889855517503344E+027   1.7766392130306690E+029   1.8362920086869382E+028
   363557.06099194509        159255781303.95844        10820035019.580883        1118333069.2265999       -1.1306685311162526E+028   1.7752808063838208E+029   1.8348879919052191E+028
   438158.22700223897        159100121962.42111        13036040812.087456        1347374154.1096869       -1.3621324234944342E+028   1.7735463323216768E+029   1.8330952807930080E+028
   515610.62883316295        158907948865.96182        15334231958.049080        1584909721.5345151       -1.6021194264269177E+028   1.7714053581504583E+029   1.8308824208422774E+028
   595644.76854486600        158676707008.79816        17705872045.179314        1830036796.7187815       -1.8496993177515766E+028   1.7688296569263719E+029   1.8282202373556894E+028
   678046.71983002417        158403999880.19467        20143808522.136551        2082016108.9780390       -2.1041057805238951E+028   1.7657928397074942E+029   1.8250814553508978E+028
   762642.71408944775        158087564933.10339        22642015369.446781        2340224823.2806640       -2.3646886804273558E+028   1.7622700908706064E+029   1.8214404259903259E+028
   849289.11031090817        157725254811.39609        25195295810.985260        2604125813.2141128       -2.6308830672824586E+028   1.7582379675592950E+029   1.8172729192954969E+028
   937865.59024133103        157315022446.43750        27799080809.242954        2873246833.9352169       -2.9021881857217378E+028   1.7536742421968538E+029   1.8125559613721166E+028
   1028270.1447005479        156854910094.28912        30449280767.595131        3147165194.4695988       -3.1781520485524273E+028   1.7485577888194109E+029   1.8072677169267008E+028
   1120415.7358459658        156343038923.60394        33142186817.131493        3425497554.9533577       -3.4583611896941229E+028   1.7428684754870041E+029   1.8013873780652204E+028
   1214227.5400479021        155777601676.23792        35874389331.828796        3707891504.5552349       -3.7424322215500658E+028   1.7365870908106169E+029   1.7948950883531959E+028
   1309640.8276969765        155156856870.68988        38642715307.218208        3994019089.0847054       -4.0300053667785042E+028   1.7296952875305101E+029   1.7877718844996042E+028
   1406599.5657032023        154479122360.38208        41444186932.782585        4283572529.1335535       -4.3207402027539997E+028   1.7221755188318526E+029   1.7799996305342287E+028
   1505055.0854747682        153742771271.49078        44275982141.693901        4576260142.5906172       -4.6143116190265613E+028   1.7140110009816822E+029   1.7715609791901131E+028
   1604965.2288694601        152946226997.93073        47135409052.394875        4871803702.9844933       -4.9104072242700176E+028   1.7051856653862580E+029   1.7624393223511800E+028
   1706293.3637720300        152087961130.47656        50019876721.633736        5169935416.5868158       -5.2087243782486084E+028   1.6956841430454590E+029   1.7526187749846686E+028
   1809007.8467088162        151166489623.21317        52926878786.369995        5470396231.6785679       -5.5089685667474888E+028   1.6854917293032926E+029   1.7420841387080978E+028
   1913081.4540756468        150180370421.05420        55853976190.659271        5772934053.2419996       -5.8108516874861905E+028   1.6745943646271705E+029   1.7308208819231846E+028
   2018491.1114444816        149128199389.99490        58798788295.073639        6077302824.0514803       -6.1140912068021039E+028   1.6629785964734745E+029   1.7188151004010000E+028
   2125217.1317633125        148008612055.38980        61758970231.761589        6383260184.1463842       -6.4184079055560000E+028   1.6506316051112948E+029   1.7060535439727696E+028
   2233243.2472665026        146820278508.48630        64732212512.310616        6690567430.3007030       -6.7235259248714468E+028   1.6375411537633903E+029   1.6925235649967583E+028
   2342556.3172817314        145561901859.56149        67716231386.480240        6998988519.5246344       -7.0291718614872495E+028   1.6236955777753662E+029   1.6782131071637882E+028
   2453145.9730023905        144232218235.22778        70708757505.128265        7308288897.2916231       -7.3350736968205039E+028   1.6090837905241180E+029   1.6631107116040675E+028
   2565004.4670901815        142829995162.15286        73707530203.692337        7618234906.6926165       -7.6409603093334522E+028   1.5936952712750792E+029   1.6472055043367281E+028
   2678126.7133623431        141354027834.93707        76710296707.161438        7928593706.2638121       -7.9465614918631983E+028   1.5775200296438303E+029   1.6304871595381944E+028
   2792509.7821914633        139803142763.57306        79714796719.987183        8239131677.2365646       -8.2516064848786187E+028   1.5605486507417174E+029   1.6129459462036163E+028
   2908153.2343244161        138176190969.67831        82718769220.608459        8549615125.8032808       -8.5558247758898235E+028   1.5427722254883869E+029   1.5945726561195661E+028
   3025058.7735563526        136472050302.37675        85719940994.331070        8859809097.9031487       -8.8589450438689120E+028   1.5241823806452979E+029   1.5753586349059608E+028
   3143230.1220917385        134689625463.51616        88716021117.325134        9169476809.1012383       -9.1606947182035687E+028   1.5047712833131683E+029   1.5552957866645162E+028
   3262673.2008585613        132827843667.65468        91704703001.005981        9478379855.8908424       -9.4608003032507734E+028   1.4845315976210404E+029   1.5343765292135953E+028
   3383396.0411372166        130885654260.83325        94683659221.592194        9786277681.2889061       -9.7589869756016623E+028   1.4634564844542260E+029   1.5125937938070194E+028
   3505408.6557495738        128862029427.15120        97650535276.058289        10092926929.466154       -1.0054978081152519E+029   1.4415396126310149E+029   1.4899410366860474E+028
   3628723.0929430621        126755962277.56850        100602947695.52904        10398081250.752016       -1.0348495074248985E+029   1.4187751413427600E+029   1.4664122209298662E+028
   3753353.4589011525        124566465526.29160        103538481048.39362        10701490991.883636       -1.0639257347949578E+029   1.3951577087891631E+029   1.4420018047092915E+028
   3879316.0344288964        122292568595.78769        106454686788.37941        11002903076.945528       -1.0926982248862382E+029   1.3706824037210300E+029   1.4167047118740384E+028
   4006629.0173137165        119933321659.58575        109349073111.77544        11302059959.036318       -1.1211384208459808E+029   1.3453448114530387E+029   1.3905163795104225E+028
   4135313.1410220931        117487783837.18153        112219114559.18819        11598700612.683388       -1.1492175822067247E+029   1.3191408893049962E+029   1.3634326292004070E+028
   4265391.1733153528        114955032026.22130        115062235483.27640        11892558825.107279       -1.1769066357525783E+029   1.2920670638050106E+029   1.3354497674884889E+028
   4396888.3885907447        112334151861.94630        117875815176.12631        12183363726.174999       -1.2041762395335893E+029   1.2641201358628472E+029   1.3065644878711361E+028
   4529832.5858120564        109624237132.79623        120657181996.39597        12470839181.395632       -1.2309967388379633E+029   1.2352972768740958E+029   1.2767738667701478E+028
   4662766.4902031925        106855697739.15590        123373579810.35989        12751599594.743017       -1.2570509197625944E+029   1.2059277129424386E+029   1.2464181844510997E+028
   4794728.2212484805        104050906248.42274        126004889043.28551        13023565454.854992       -1.2821485510932722E+029   1.1762524485343924E+029   1.2157465373949641E+028
   4925729.6038881699        101212525849.69984        128551664196.45746        13286794073.664690       -1.3062994465032322E+029   1.1463023020472464E+029   1.1847907787637377E+028
   5055783.7344080545        98343108728.495438        131014545651.17519        13541351639.459190       -1.3295143835764695E+029   1.1161066360680854E+029   1.1535812570286365E+028
   5184900.5056500351        95445195202.955704        133394170367.02133        13787303986.865067       -1.3518042364564481E+029   1.0856944063377534E+029   1.1221479001542851E+028
   5313086.4410492834        92521323893.124817        135691172549.41219        14024716665.844812       -1.3731799751877032E+029   1.0550942647832506E+029   1.0905203220905484E+028
   5440344.7046946660        89574037562.088120        137906188161.90460        14253655408.078146       -1.3936527019778403E+029   1.0243346164837748E+029   1.0587278816512789E+028
   5566675.3803133778        86605881983.219650        140039864148.98401        14474187080.207434       -1.4132337306232158E+029   9.9344360390888429E+028   1.0267996662232544E+028
   5692075.6928202054        83619405081.447083        142092866083.21600        14686380474.229071       -1.4319346497302199E+029   9.6244909494297449E+028   9.9476447938856330E+027
   5816539.7227265928        80617167480.561737        144065877377.76376        14890306226.101158       -1.4497673084799699E+029   9.3137878966869204E+028   9.6265095129340033E+027
   5940058.4644406363        77601744648.633575        145959604692.29288        15086037374.484966       -1.4667438596992069E+029   9.0026023943270513E+028   9.3048755835399231E+027
   6062620.1204565074        74575722600.301193        147774786669.89334        15273650263.772396       -1.4828768317881016E+029   8.6912080002872539E+028   8.9830257486768433E+027
   6184209.6945946338        71541710262.187836        149512191960.80353        15453224339.822790       -1.4981791043722300E+029   8.3798775707237683E+028   8.6612420259742024E+027
   6304809.0356356855        68502340638.389198        151172624603.23126        15624842706.111792       -1.5126639505753853E+029   8.0688833546425733E+028   8.3398058055253745E+027
   6424396.7986171991        65460273567.896095        152756928161.63583        15788592551.454330       -1.5263450678627538E+029   7.7584972556256052E+028   8.0189981204016679E+027
   6542948.0426089531        62418207477.406723        154265985377.06570        15944565113.864355       -1.5392365705788280E+029   7.4489920096381295E+028   7.6991008640059900E+027
   6660434.3808041280        59378876873.591751        155700725551.83810        16092856443.817747       -1.5513530498934360E+029   7.1406409048562971E+028   7.3803965004932757E+027
   6776823.4797947723        56345066231.453064        157062123861.43405        16233567333.131420       -1.5627095649055975E+029   6.8337191695610285E+028   7.0631694992645799E+027
   6892078.8930613464        53319615213.946098        158351205653.40118        16366803759.287697       -1.5733216776416388E+029   6.5285044705200165E+028   6.7477068500828504E+027
   7006159.6157141002        50305430983.825554        159569048084.13428        16492677054.608038       -1.5832054668503325E+029   6.2252781230338128E+028   6.4342993137477657E+027
   7119019.5238174163        47305503549.135895        160716781637.22430        16611304063.185984       -1.5923775432246433E+029   5.9243265927133795E+028   6.1232429742972770E+027
   7230607.3102956442        44322907788.671776        161795597602.94635        16722807913.949245       -1.6008551141219120E+029   5.6259416503172933E+028   5.8148393990436514E+027
   7340865.0991788292        41360840582.459412        162806743463.79184        16827317543.719271       -1.6086559544979421E+029   5.3304240311139167E+028   5.5093994208031264E+027
   7449728.2218164364        38422627015.892693        163751531589.96167        16924968595.956743       -1.6157984872651597E+029   5.0380839721877085E+028   5.2072436932429256E+027
   7557123.9730520230        35511753780.038704        164631339730.11478        17015903471.484169       -1.6223018026400394E+029   4.7492444483242759E+028   4.9087060354150343E+027
   7662970.2805499732        32631905067.465137        165447613558.59845        17100271591.761551       -1.6281857000956677E+029   4.4642446167439228E+028   4.6141369921508226E+027
   7767174.0807169005        29787006491.280609        166201869841.26038        17178229726.097185       -1.6334707426598723E+029   4.1834440150266670E+028   4.3239081729364273E+027
   7869629.3573779594        26981278229.460812        166895700548.63528        17249942416.776840       -1.6381783276060600E+029   3.9072276210008567E+028   4.0384174816932172E+027
   7970214.2085406575        24219314822.606274        167530774688.81479        17315582168.504826       -1.6423307548857425E+029   3.6360134741360435E+028   3.7580969940680767E+027
   8068787.2989318110        21506181977.693684        168108842335.15283        17375329864.698040       -1.6459513300748872E+029   3.3702618776450413E+028   3.4834224685071012E+027
   8165182.8347328752        18847554119.786068        168631737356.09265        17429375049.634384       -1.6490644852623513E+029   3.1104884829744208E+028   3.2149268700735748E+027
   8259203.3324030805        16249912938.621052        169101378586.56064        17477916049.525249       -1.6516959306197528E+029   2.8572831793793595E+028   2.9532198942629853E+027
   8350609.6130790291        13720822765.861179        169519771557.46310        17521160151.272186       -1.6538728691722042E+029   2.6113362574421118E+028   2.6990150089930563E+027
   8439104.7085183058        11269374569.948158        169889002609.83786        17559322994.119621       -1.6556242639370779E+029   2.3734806671664614E+028   2.4531731315644779E+027
   8524308.8096174765        8906878349.9638386        170211227172.77725        17592627358.088879       -1.6569812348706345E+029   2.1447579045608047E+028   2.2167707274651615E+027
   8605715.2108588330        6648082657.3401566        170488635213.80405        17621299593.011242       -1.6579776297248425E+029   1.9265341955070620E+028   1.9912198952521081E+027
   8682606.5031520277        4513497301.8187714        170723366527.68259        17645560862.981102       -1.6586509364430344E+029   1.7207219776932684E+028   1.7784972850059269E+027
   8746185.7978475299        2747924187.5613513        170897464187.45679        17663555182.763630       -1.6590121747189988E+029   1.5507904131121478E+028   1.6028600640241371E+027
   8798530.7215769589        1294098874.2868419        171027232473.02567        17676967723.926933       -1.6591773655603061E+029   1.4110679961271960E+028   1.4584462990559410E+027
   8838664.8672066685        179346892.08479333        171118440906.75851        17686394810.572327       -1.6592234582844696E+029   1.3040575371795244E+028   1.3478428354093577E+027
   8876175.8944478817       -862554013.45629406        171197191072.88211        17694534240.326824       -1.6592035231497805E+029   1.2041381253113936E+028   1.2445685092656959E+027
   8927568.3324027285       -2289964076.0856419        171294902947.49539        17704633507.144203       -1.6590776798966356E+029   1.0674010068752269E+028   1.1032402778309672E+027
   8990089.5118172932       -4026250368.8245778        171397925674.82086        17715281691.058716       -1.6587715949278180E+029   9.0131348401575553E+027   9.3157616688905024E+026
   9060149.8294688649       -5971414351.8159294        171492737677.53934        17725081234.018402       -1.6582300251121230E+029   7.1555500288702642E+027   7.3958062162545437E+026
   9136047.7321936786       -8077791142.5143051        171570892328.74451        17733159112.768188       -1.6574078214810933E+029   5.1476909048332491E+027   5.3205308103104965E+026
   9211303.2406065837       -10165156285.456581        171623228108.91516        17738568414.453693       -1.6563522078769117E+029   3.1617185997201433E+027   3.2678770995259273E+026
   9269222.6580530573       -11770677453.966118        171646488223.67725        17740972524.559196       -1.6553777246566177E+029   1.6367278567162576E+027   1.6916829605241920E+026
   9300041.6517389901       -12624573028.553608        171652842134.21817        17741629249.631157       -1.6548020146823244E+029   8.2656122483308096E+026   8.5431401081261600E+025
   9352571.6485794988       -14079291770.001490        171654046369.79672        17741753716.554619       -1.6537295555963704E+029  -5.5222482795161919E+026  -5.7076643987641807E+025
   9401060.0727744997       -15421207356.192125        171644406822.38718        17740757395.875343       -1.6526379955625629E+029  -1.8224949397913666E+027  -1.8836873965551616E+026
   9462721.1917076893       -17126329790.454079        171617272028.14804        17737952808.120369       -1.6511096730697573E+029  -3.4343683665661645E+027  -3.5496814097979071E+026
   9532799.4134074803       -19062189249.897663        171566260603.60712        17732680388.680943       -1.6491831582502326E+029  -5.2613665702759792E+027  -5.4380232727666912E+026
   9609246.9574341662       -21171276714.586693        171486207349.39969        17724406274.843292       -1.6468529986589170E+029  -7.2482372361359737E+027  -7.4916055078393267E+026
   9690913.5447467137       -23420881158.362495        171372647933.02008        17712669043.824207       -1.6441021705893680E+029  -9.3633399317525646E+027  -9.6777253170984875E+026
   9777059.7017475683       -25789598752.227192        171221581577.55740        17697055184.843555       -1.6409098571845793E+029  -1.1585826594486240E+028  -1.1974834639159087E+027
   9867169.0208960772       -28262127558.129509        171029341790.74551        17677185737.986523       -1.6372540842794922E+029  -1.3900690164183844E+028  -1.4367422533797015E+027
   9960860.3577307668       -30826832541.758404        170792517210.33340        17652708112.969479       -1.6331127708169902E+029  -1.6296446095169835E+028  -1.6843618847920571E+027
   10057841.630323140       -33474463808.507332        170507897715.50613        17623290519.344696       -1.6284641617127242E+029  -1.8763910548175783E+028  -1.9393931383826364E+027
   10157881.905663576       -36197382319.497078        170172439394.64252        17588618345.651165       -1.6232870624064226E+029  -2.1295462331186978E+028  -2.2010483058823296E+027
   10260794.912495384       -38989102020.955482        169783236562.31580        17548391267.158352       -1.6175609053929538E+029  -2.3884605767261707E+028  -2.4686560095813808E+027
   10366427.662496941       -41843973869.467819        169337502378.15347        17502321242.677708       -1.6112657928348614E+029  -2.6525669318114113E+028  -2.7416300527801505E+027
   10474652.863425797       -44756974846.397446        168832553335.90976        17450130911.390095       -1.6043824978668402E+029  -2.9213604285701306E+028  -3.0194486140642274E+027
   10585363.504637904       -47723557169.171036        168265797241.85077        17391552350.320293       -1.5968924541312410E+029  -3.1943841080934042E+028  -3.3016393915804262E+027
   10698468.903719399       -50739537951.558769        167634723706.37378        17326326091.573399       -1.5887777388909859E+029  -3.4712184196791749E+028  -3.5877687477079075E+027
