   10.000000000000000       -5.4402111088936979E-002
   9.5000000000000000       -7.9106442591378220E-003
   9.0000000000000000        4.5790942804639620E-002
   8.5000000000000000        9.3939660308645909E-002
   8.0000000000000000       0.12366978082792272     
   7.5000000000000000       0.12506666356996518     
   7.0000000000000000        9.3855228388398437E-002
   6.5000000000000000        3.3095382782740851E-002
   6.0000000000000000       -4.6569249699820979E-002
   5.5000000000000000      -0.12828005919461671     
   5.0000000000000000      -0.19178485493262770     
   4.5000000000000000      -0.21722891503668823     
   4.0000000000000000      -0.18920062382698205     
   3.5000000000000000      -0.10022377933989138     
   3.0000000000000000        4.7040002686622402E-002
   2.5000000000000000       0.23938885764158258     
   2.0000000000000000       0.45464871341284085     
   1.5000000000000000       0.66499665773603633     
   1.0000000000000000       0.84147098480789650     
  0.50000000000000000       0.95885107720840601     
 ------------
   5.2500000000000000      -0.16360657017649374      -0.16360657017649152     
   4.7500000000000000      -0.21037742925797431      -0.21037742925797645     
   4.2500000000000000      -0.21058573134790201      -0.21058573134789907     
   3.7500000000000000      -0.15241635166462503      -0.15241635166462950     
   3.2500000000000000       -3.3290810624648733E-002  -3.3290810624641218E-002
   2.7500000000000000       0.13878581529175696       0.13878581529174017     
   2.2500000000000000       0.34581030972796500       0.34581030972801202     
   1.7500000000000000       0.56227768392796396       0.56227768392778987     
   1.2500000000000000       0.75918769548446896       0.75918769548538345     
  0.75000000000000000       0.90885168003111227       0.90885168002312489     
  0.25000000000000000       0.98961583701809175       0.98961583722182822     
 -0.25000000000000000       0.98961583701809175       0.98961584181254525     
 -0.75000000000000000       0.90885168003111227       0.90885170958466210     
  -1.2500000000000000       0.75918769548446896       0.75918770595915153     
  -1.7500000000000000       0.56227768392796396       0.56227660152995507     
  -2.2500000000000000       0.34581030972796500       0.34580065519453096     
  -2.7500000000000000       0.13878581529175696       0.13873266631696890     
  -3.2500000000000000       -3.3290810624648733E-002  -3.3514787852265734E-002
  -3.7500000000000000      -0.15241635166462503      -0.15319796000918182     
  -4.2500000000000000      -0.21058573134790201      -0.21294006131845358     
  -4.7500000000000000      -0.21037742925797431      -0.21666046921187762     

 ------------------------------------------
